Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
52	1572.7306	213.98093	1856.0826	1054.7496	1181.225	410.08493	1792.738	726.2632	200.0	200.0	519999	793.0139	155.44815	995.4353	-978.1259	793.0153	155.43228	998.9696	-1073.118	-0.278796	2.5361261	17.249498	-12.449249	-792.1389	58.17152	93478.72777056694
53	1609.0636	218.9967	1865.6268	1046.8927	1169.6246	279.9206	1491.4454	586.0854	200.0	200.0	529999	795.4837	155.21655	998.31464	-897.16077	795.48425	155.19455	1006.9429	-1009.44653	-0.25429264	2.558098	19.940596	-16.007454	-794.6314	57.704613	93618.4720287323
54	1586.2797	221.39375	1861.001	964.3391	1241.0459	307.3972	1632.046	672.8414	200.0	200.0	539999	797.9056	154.76247	1001.29504	-925.5727	797.9077	154.7352	1001.74945	-1048.117	-0.2467034	2.573027	22.282413	-14.929697	-797.02515	57.521027	93760.13197994232
55	1512.4999	271.09283	1863.8296	976.4109	1443.3539	360.5817	1837.3735	730.91833	200.0	200.0	549999	800.72723	153.73294	994.09235	-1072.2032	800.72766	153.71172	1010.27765	-1152.8765	-0.22467202	2.572349	20.49065	-12.271118	-799.8903	56.877636	93902.41097402573
56	1566.0988	227.32579	1843.2241	843.7944	1116.0247	302.97888	1552.6036	760.33295	200.0	200.0	559999	801.96436	153.91528	993.4546	-1111.8684	801.96436	153.89088	996.5419	-1195.046	-0.2954132	2.520803	25.296867	-12.392838	-801.0549	55.509323	94046.14371585846
57	1609.5775	215.5501	1866.7046	932.2535	1210.861	415.2225	1876.4403	658.70557	200.0	200.0	569999	803.29285	154.56915	995.2973	-1267.3644	803.29395	154.54633	996.8908	-1299.1847	-0.33890286	2.4899342	26.713339	-12.266004	-802.3778	56.25229	94188.05254602432
58	1567.4056	204.63928	1855.5371	1134.9481	1502.2491	322.136	1856.1992	1016.44696	200.0	200.0	579999	804.0017	153.93846	993.5049	-1305.919	804.0022	153.91673	1000.5825	-1373.2638	-0.3800835	2.4860044	25.13357	-13.27946	-803.0721	54.688774	94331.67687797546
59	1567.227	225.22209	1854.7612	1011.33716	1248.3141	379.17822	1636.2786	604.9627	200.0	200.0	589999	803.03375	153.17088	994.06177	-1307.7981	803.0343	153.15114	996.55707	-1351.9847	-0.4135345	2.4777231	21.37636	-13.892747	-802.11395	54.67311	94471.66545557976
60	1556.6752	251.91855	1859.61	920.54175	1158.7878	399.2145	1758.3914	585.8167	200.0	200.0	599999	803.3122	151.56155	989.85925	-1263.3038	803.3128	151.53894	992.14404	-1298.0225	-0.42759067	2.4815698	28.672602	-11.82926	-802.4022	55.1494	94619.59327983856
61	1531.8425	223.77989	1855.135	1009.8223	1025.6593	248.30246	1666.3994	779.81586	200.0	200.0	609999	804.97455	149.8735	990.5148	-1206.2465	804.97485	149.84769	994.0754	-1242.2194	-0.42555156	2.502146	26.173851	-11.4557705	-804.1042	55.47075	94763.58179283142
62	1554.4325	270.44278	1860.7928	759.18274	1213.2327	424.63132	1789.0188	732.76697	200.0	200.0	619999	807.6628	148.67339	1000.04205	-824.2252	807.6633	148.64151	1000.6599	-844.69794	-0.4175962	2.4963295	22.587032	-12.790094	-806.8414	55.633408	94912.27729153633
63	1595.7947	228.66835	1849.0685	1010.542	1037.6467	400.26495	1664.8878	668.16986	200.0	200.0	629999	810.61487	146.70795	1009.27594	-736.2083	810.61536	146.68605	1010.3424	-791.0229	-0.40854117	2.4886463	21.025118	-12.379448	-809.764	57.33548	95058.52884364128
64	1636.6667	232.68607	1857.341	891.988	1159.8181	340.38354	1767.4363	777.9762	200.0	200.0	639999	813.5475	144.11229	1011.91876	-715.65533	813.547	144.08798	1016.82416	-837.5707	-0.38931903	2.4548438	28.901123	-12.773284	-812.7273	57.1713	95200.83673548698
65	1635.3616	204.93182	1853.7809	806.3077	1235.3337	411.78552	1748.8823	744.42896	200.0	200.0	649999	816.2414	142.79518	1013.51324	-892.0524	816.24274	142.76526	1018.5057	-880.0687	-0.40834096	2.4377248	24.66512	-13.317814	-815.38745	57.61711	95349.9034409523
66	1625.9454	203.36215	1855.2826	1104.4672	1128.0822	400.88873	1689.9053	679.9467	200.0	200.0	659999	819.4353	141.3277	1023.6097	-1035.8274	819.435	141.30298	1025.8862	-1030.6377	-0.41727734	2.4347875	20.558231	-12.279485	-818.6927	57.245773	95495.23415613174
67	1591.9114	284.93555	1856.781	687.7264	1016.1371	306.9944	1500.793	572.9652	200.0	200.0	669999	823.0619	140.32411	1025.6765	-1345.8304	823.0622	140.30032	1029.5597	-1348.7223	-0.40988293	2.4358146	20.524742	-13.112951	-822.2389	57.7247	95636.44450235367
68	1611.7683	240.33913	1849.6583	781.76935	1459.0665	327.86603	1734.8474	763.9435	200.0	200.0	679999	825.528	139.23653	1030.5409	-1915.7186	825.5271	139.21956	1035.0082	-1945.0543	-0.39170828	2.3881557	23.677086	-13.392117	-824.69147	57.554127	95785.2846634388
69	1631.6938	267.58063	1859.6132	407.74487	1393.0664	421.47382	1843.3154	803.28174	200.0	200.0	689999	828.0106	139.11804	1034.7394	-2070.1414	828.01074	139.08934	1037.9711	-2117.4219	-0.39608395	2.424401	29.367039	-12.454886	-827.20514	58.77807	95932.78575754166
70	1658.6674	216.215	1853.6769	709.2876	1072.0475	367.2781	1768.9314	687.0252	200.0	200.0	699999	829.96893	139.67973	1035.4496	-2668.665	829.97	139.6501	1040.0713	-2540.2217	-0.34806022	2.4486234	23.702707	-14.237637	-829.1677	59.57734	96077.31974172592
71	1653.963	174.77103	1854.7518	1015.8246	1015.4451	337.1014	1815.1954	798.7992	200.0	200.0	709999	831.7829	140.4324	1040.2386	-3233.2334	831.7829	140.41356	1043.3231	-3285.4429	-0.34224328	2.4671197	24.41735	-13.124286	-830.9616	60.947014	96222.8332426548
72	1642.9886	263.8764	1849.0247	534.00287	1218.743	374.08722	1876.4017	758.6236	200.0	200.0	719999	832.79047	142.50603	1039.1049	-3786.7922	832.7906	142.4776	1044.5002	-3811.1528	-0.32969818	2.4629881	26.25481	-15.139978	-831.92004	62.917324	96367.63703656197
73	1667.5333	191.2099	1851.1016	782.5961	1394.3549	275.1874	1865.279	1077.7621	200.0	200.0	729999	834.5031	141.78311	1041.0885	-4316.247	834.50574	141.72363	1040.9233	-4177.48	-0.27484158	2.5177274	31.983635	-12.649272	-833.6423	67.421844	96511.82511544228
74	1590.9253	264.88202	1854.9357	797.2519	1252.7759	503.49002	1850.3352	551.34094	200.0	200.0	739999	836.0522	141.07408	1037.6316	-4525.6504	836.0539	141.02252	1039.0555	-4508.268	-0.30257893	2.4676368	25.722706	-12.496404	-835.1911	68.83758	96656.65583872795
